timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gt_x,gt_y,gt_speed,gt_heading,gt_acc_x,gt_acc_y,gt_acc_z,gt_lat,gt_lon,gnss_lat,gnss_lon,gnss_speed,gnss_heading,gnss_hdop,gnss_num_sats,gnss_fix_quality
0.1,2.2360974692156264,-0.019747382378593817,9.857034308915877,-0.00031528168944775815,-0.006127908696129553,0.007480790314408282,0.0,0.0121,0.22000000000000003,0.0,2.2000000000000006,0.0,9.81,17.38504410887863,78.486671,17.3850942861895,78.48667347759174,0.2043033410725798,0.019389617922130512,1.0993560647431264,9,1
0.11,2.2360281073928916,-0.06894977819006708,9.878715842369663,-0.0014388901575427093,-0.0031781567438413172,-0.004488781434224078,0.0,0.01452,0.24200000000000002,0.0,2.1999999999999993,0.0,9.81,17.385044130654357,78.486671,17.3850942861895,78.48667347759174,0.2043033410725798,0.019389617922130512,1.0993560647431264,9,1
0.12,2.2572588681469816,-0.10562541019718204,9.879609056480895,0.005205654708834042,-5.393310612027873e-06,0.0028942736181645935,0.0,0.01716,0.264,0.0,2.2000000000000006,0.0,9.81,17.385044154409695,78.486671,17.3850942861895,78.48667347759174,0.2043033410725798,0.019389617922130512,1.0993560647431264,9,1
0.13,2.1926015926602678,-0.02553573714961229,9.813957475862273,0.0002475684192494688,-0.00025871871512840323,0.0037420360896432453,0.0,0.020020000000000003,0.28600000000000003,0.0,2.200000000000002,0.0,9.81,17.385044180144643,78.486671,17.3850942861895,78.48667347759174,0.2043033410725798,0.019389617922130512,1.0993560647431264,9,1
0.14,2.1982524650246082,-0.03641779399053496,9.824345394207235,-0.002494465479149187,0.005701401384641744,0.01618206005550685,0.0,0.023100000000000002,0.30800000000000005,0.0,2.1999999999999993,0.0,9.81,17.385044207859202,78.486671,17.3850942861895,78.48667347759174,0.2043033410725798,0.019389617922130512,1.0993560647431264,9,1
0.15,2.23313137412277,-0.05930837218145646,9.817661602270084,-0.0009228488348716182,0.005975566529233877,0.0004107063061540837,0.0,0.026400000000000003,0.33,0.0,2.1999999999999993,0.0,9.81,17.385044237553373,78.486671,17.3850942861895,78.48667347759174,0.2043033410725798,0.019389617922130512,1.0993560647431264,9,1
0.16,2.219615066389969,-0.08101881748954133,9.809854681840967,0.0048460232444458,-0.0004716720779224511,-0.0015563402454562194,0.0,0.029920000000000002,0.35200000000000004,0.0,2.200000000000002,0.0,9.81,17.385044269227155,78.486671,17.3850942861895,78.48667347759174,0.2043033410725798,0.019389617922130512,1.0993560647431264,9,1
0.17,2.2594274199778575,-0.052042296404181274,9.774755158719906,-0.0070527660062302015,-0.001638482881804373,0.003754668046753234,0.0,0.03366,0.37400000000000005,0.0,2.1999999999999993,0.0,9.81,17.38504430288055,78.486671,17.3850942861895,78.48667347759174,0.2043033410725798,0.019389617922130512,1.0993560647431264,9,1
0.18,2.222759277734363,-0.03583474454594328,9.829557568459494,-0.0007770445279023628,0.002083732161437997,-0.002623812934847275,0.0,0.03762,0.396,0.0,2.1999999999999993,0.0,9.81,17.385044338513556,78.486671,17.3850942861895,78.48667347759174,0.2043033410725798,0.019389617922130512,1.0993560647431264,9,1
0.19,2.207630888959943,-0.010023665288808294,9.791433032188667,0.00635291334837882,0.004816006600257553,0.004047884446571056,0.0,0.041800000000000004,0.41800000000000004,0.0,2.200000000000002,0.0,9.81,17.385044376126174,78.486671,17.3850942861895,78.48667347759174,0.2043033410725798,0.019389617922130512,1.0993560647431264,9,1
0.2,2.2939694630676457,-0.024341067552960595,9.82897484355397,0.00015891613948370957,0.00226218404988774,0.0017325577269775797,0.0,0.046200000000000005,0.44000000000000006,0.0,2.1999999999999993,0.0,9.81,17.385044415718404,78.486671,17.385033158500068,78.48665910642086,0.24570115798716916,0.0527627984856561,1.1584408361650065,9,1
0.21,2.243226710985403,0.018242017415181874,9.89347312428689,0.002364083661389206,-0.0026577290169535425,-0.0017690882720916693,0.0,0.050820000000000004,0.462,0.0,2.1999999999999993,0.0,9.81,17.385044457290245,78.486671,17.385033158500068,78.48665910642086,0.24570115798716916,0.0527627984856561,1.1584408361650065,9,1
0.22,2.252025846140642,-0.06106812168136183,9.81471964711008,0.006433844822685974,-0.0035612693085366144,0.004471919669106211,0.0,0.05566,0.48400000000000004,0.0,2.2000000000000046,0.0,9.81,17.385044500841694,78.486671,17.385033158500068,78.48665910642086,0.24570115798716916,0.0527627984856561,1.1584408361650065,9,1
0.23,2.2072575544135953,-0.0035682332382769993,9.835843220168842,0.0054616482669858505,-0.006053018592328622,0.0025416068467704455,0.0,0.06072,0.5060000000000001,0.0,2.1999999999999993,0.0,9.81,17.385044546372757,78.486671,17.385033158500068,78.48665910642086,0.24570115798716916,0.0527627984856561,1.1584408361650065,9,1
0.24,2.2336685182642406,-0.028581037706138162,9.857199451574278,-0.0012002938651996097,0.00046743423797626345,0.005801602195216302,0.0,0.066,0.528,0.0,2.199999999999996,0.0,9.81,17.385044593883432,78.486671,17.385033158500068,78.48665910642086,0.24570115798716916,0.0527627984856561,1.1584408361650065,9,1
0.25,2.253327677691298,-0.009159926276442461,9.838408738758977,0.00034803223898081817,0.002615600491598437,0.01026226686919746,0.0,0.07150000000000001,0.55,0.0,2.200000000000002,0.0,9.81,17.385044643373718,78.486671,17.385033158500068,78.48665910642086,0.24570115798716916,0.0527627984856561,1.1584408361650065,9,1
0.26,2.2154701926773326,-0.04309544589796631,9.83877452563827,0.005523819508645068,0.0031742259656472854,-0.0005082153941906122,0.0,0.07722000000000001,0.5720000000000001,0.0,2.200000000000002,0.0,9.81,17.385044694843618,78.486671,17.385033158500068,78.48665910642086,0.24570115798716916,0.0527627984856561,1.1584408361650065,9,1
0.27,2.261270940550372,0.0021504112167176903,9.819127926989358,0.005697347436419494,0.00525880184877449,-5.7540218734096395e-05,0.0,0.08316000000000001,0.5940000000000001,0.0,2.200000000000002,0.0,9.81,17.385044748293126,78.486671,17.385033158500068,78.48665910642086,0.24570115798716916,0.0527627984856561,1.1584408361650065,9,1
0.28,2.231980839302432,-0.021143257249642715,9.823043660748164,0.0005597493734252942,0.006901548003309664,-0.004728237097956121,0.0,0.08932000000000001,0.6160000000000001,0.0,2.199999999999996,0.0,9.81,17.385044803722245,78.486671,17.385033158500068,78.48665910642086,0.24570115798716916,0.0527627984856561,1.1584408361650065,9,1
0.29,2.2412491875061975,-0.050383349547532486,9.801199684334366,0.0007322717385378661,-0.007374828238386682,0.004605151372987197,0.0,0.09570000000000001,0.638,0.0,2.199999999999996,0.0,9.81,17.38504486113098,78.486671,17.385033158500068,78.48665910642086,0.24570115798716916,0.0527627984856561,1.1584408361650065,9,1
0.3,2.23194880163312,-0.030360720867395642,9.855381350266683,0.0023384184726692567,0.001523812167156639,-0.0012237577373023015,0.0,0.1023,0.66,0.0,2.200000000000002,0.0,9.81,17.38504492051932,78.486671,17.385060630999266,78.4866365697296,0.6214321502660906,-0.039213491025434005,1.4117042296094227,8,1
0.31,2.30556834553527,-0.03718667576811297,9.777755250301578,0.007834503450086464,0.0016962974469033791,0.003727639915833758,0.0,0.10912000000000001,0.682,0.0,2.200000000000002,0.0,9.81,17.385044981887276,78.486671,17.385060630999266,78.4866365697296,0.6214321502660906,-0.039213491025434005,1.4117042296094227,8,1
0.32,2.249595083257864,-0.015324649480866188,9.859132650151466,0.006337830603289782,-0.000869732042090012,0.007827366102833137,0.0,0.11616000000000001,0.7040000000000001,0.0,2.200000000000002,0.0,9.81,17.385045045234843,78.486671,17.385060630999266,78.4866365697296,0.6214321502660906,-0.039213491025434005,1.4117042296094227,8,1
0.33,2.218268672131325,-0.06539330248123526,9.787889048457643,0.004466933518995092,-0.004641722849721388,-0.0014219921718691617,0.0,0.12342000000000002,0.7260000000000001,0.0,2.200000000000002,0.0,9.81,17.385045110562018,78.486671,17.385060630999266,78.4866365697296,0.6214321502660906,-0.039213491025434005,1.4117042296094227,8,1
0.34,2.2746763473630973,-0.030880551063470835,9.8588782182223,-0.0043933463803194584,0.0067231491736838515,-0.00037141403350472333,0.0,0.13090000000000002,0.7480000000000001,0.0,2.200000000000002,0.0,9.81,17.385045177868808,78.486671,17.385060630999266,78.4866365697296,0.6214321502660906,-0.039213491025434005,1.4117042296094227,8,1
0.35000000000000003,2.2133746905008653,-0.018140782420520064,9.819385474213634,-0.0003741670327412844,-0.003443002555237175,0.007072563328599418,0.0,0.13860000000000003,0.7700000000000001,0.0,2.199999999999996,0.0,9.81,17.385045247155208,78.486671,17.385060630999266,78.4866365697296,0.6214321502660906,-0.039213491025434005,1.4117042296094227,8,1
0.36,2.2562659078501386,-0.029009300784209,9.793043939356007,-0.00011143336844951415,-0.011462844297164694,0.005537114166761384,0.0,0.14652000000000004,0.792,0.0,2.199999999999996,0.0,9.81,17.38504531842122,78.486671,17.385060630999266,78.4866365697296,0.6214321502660906,-0.039213491025434005,1.4117042296094227,8,1
0.37,2.1912098962836084,0.010408237331669873,9.847378959352389,0.008092425163017364,-0.00039963857444882836,0.0050074178965743175,0.0,0.15466000000000005,0.8140000000000001,0.0,2.200000000000002,0.0,9.81,17.385045391666843,78.486671,17.385060630999266,78.4866365697296,0.6214321502660906,-0.039213491025434005,1.4117042296094227,8,1
0.38,2.210154418533049,-0.006779316777868426,9.857863026052273,-0.00019432195589818907,-0.0016893183344287954,4.306567073373863e-05,0.0,0.16302000000000005,0.8360000000000001,0.0,2.200000000000002,0.0,9.81,17.38504546689208,78.486671,17.385060630999266,78.4866365697296,0.6214321502660906,-0.039213491025434005,1.4117042296094227,8,1
0.39,2.2559058370760754,-0.030224423902222398,9.816857640556893,0.007267214115388068,0.008788486364067347,-0.00518034815385154,0.0,0.17160000000000006,0.8580000000000001,0.0,2.200000000000002,0.0,9.81,17.385045544096926,78.486671,17.385060630999266,78.4866365697296,0.6214321502660906,-0.039213491025434005,1.4117042296094227,8,1
0.4,2.272153997399864,-0.023499327075069805,9.851618316460367,-0.0018534933526554217,0.0019484697709687515,-0.0015591693921731815,0.0,0.18040000000000006,0.8800000000000001,0.0,2.200000000000002,0.0,9.81,17.385045623281382,78.486671,17.385055116039972,78.48668275065174,1.2097617457769656,-0.012813855965602331,1.0532547124580196,12,1
0.41000000000000003,2.255141048435695,-0.02113003345554001,9.76144746515992,-0.0014544197883037948,-0.0020263137341561613,-0.0030474025744349226,0.0,0.18942000000000006,0.9020000000000001,0.0,2.199999999999996,0.0,9.81,17.385045704445453,78.486671,17.385055116039972,78.48668275065174,1.2097617457769656,-0.012813855965602331,1.0532547124580196,12,1
0.42,2.2465305515283487,-0.01790101187499528,9.790382111307602,0.0034072705290657044,-0.0014842754519653707,0.004907731570269072,0.0,0.19866000000000006,0.924,0.0,2.199999999999996,0.0,9.81,17.38504578758913,78.486671,17.385055116039972,78.48668275065174,1.2097617457769656,-0.012813855965602331,1.0532547124580196,12,1
0.43,2.240966889132323,-0.08476973986993824,9.868772267914062,0.008840733527858784,-0.0015420175391887548,0.003422607683102126,0.0,0.20812000000000005,0.9460000000000001,0.0,2.200000000000002,0.0,9.81,17.385045872712425,78.486671,17.385055116039972,78.48668275065174,1.2097617457769656,-0.012813855965602331,1.0532547124580196,12,1
0.44,2.205644340288979,-0.03904578887308041,9.823289921774062,-5.888564633938593e-05,0.010585666872816916,-0.0009930846242288223,0.0,0.21780000000000005,0.9680000000000001,0.0,2.200000000000002,0.0,9.81,17.38504595981533,78.486671,17.385055116039972,78.48668275065174,1.2097617457769656,-0.012813855965602331,1.0532547124580196,12,1
0.45,2.228404673748166,-0.07453317204580277,9.774133600206534,-0.011813839309305994,0.00287741934068922,-0.00013937764097760041,0.0,0.22770000000000004,0.9900000000000001,0.0,2.2000000000000073,0.0,9.81,17.38504604889784,78.486671,17.385055116039972,78.48668275065174,1.2097617457769656,-0.012813855965602331,1.0532547124580196,12,1
0.46,2.2361808368712133,0.008348428423784596,9.80903401458674,-0.0068209170116944355,-0.007535800861370054,0.004378248294544022,0.0,0.23782000000000003,1.0120000000000002,0.0,2.2000000000000073,0.0,9.81,17.385046139959968,78.486671,17.385055116039972,78.48668275065174,1.2097617457769656,-0.012813855965602331,1.0532547124580196,12,1
0.47000000000000003,2.2817136667865583,-0.03182548560008783,9.802297985824248,0.002489807780822282,-0.0017221997405049256,0.000403344332470785,0.0,0.24816000000000005,1.0340000000000003,0.0,2.199999999999991,0.0,9.81,17.385046233001706,78.486671,17.385055116039972,78.48668275065174,1.2097617457769656,-0.012813855965602331,1.0532547124580196,12,1
0.48,2.2603085486870444,-0.035800228490388684,9.825021148055813,-0.006373980133908841,-0.0006181622400025428,-0.000905733542885537,0.0,0.25872000000000006,1.056,0.0,2.199999999999991,0.0,9.81,17.385046328023055,78.486671,17.385055116039972,78.48668275065174,1.2097617457769656,-0.012813855965602331,1.0532547124580196,12,1
0.49,2.19710879533912,-0.0030960800390029443,9.81887747048577,-0.0033278141319820626,-0.006037841017321343,0.011892955644970853,0.0,0.2695000000000001,1.078,0.0,2.200000000000002,0.0,9.81,17.38504642502402,78.486671,17.385055116039972,78.48668275065174,1.2097617457769656,-0.012813855965602331,1.0532547124580196,12,1
0.5,2.2597225190818455,-0.017330256076503757,9.835367951868145,0.001061709753191285,-0.00941477728623545,-0.0007481209733273195,0.0,0.2805000000000001,1.1,0.0,2.200000000000002,0.0,9.81,17.38504652400459,78.486671,17.385040776316234,78.48663107307435,0.9551056953373164,0.04194941032638561,1.1610161979352875,13,1
0.51,2.238447531587512,-0.06385903543137622,9.827916018451623,-0.011246836228732307,0.002477816908934223,0.0053431983965978504,0.0,0.2917200000000001,1.122,0.0,2.200000000000002,0.0,9.81,17.385046624964772,78.486671,17.385040776316234,78.48663107307435,0.9551056953373164,0.04194941032638561,1.1610161979352875,13,1
0.52,2.229692339990823,-0.03212716087582106,9.870792177651111,-0.0008986289466272719,-0.00452316497868952,0.003962878384441971,0.0,0.3031600000000001,1.1440000000000001,0.0,2.200000000000002,0.0,9.81,17.385046727904566,78.486671,17.385040776316234,78.48663107307435,0.9551056953373164,0.04194941032638561,1.1610161979352875,13,1
0.53,2.268350288665228,-0.040055009196791544,9.84273645799159,-0.0048240427893013445,0.005743858092799909,-0.005616279657525855,0.0,0.3148200000000001,1.1660000000000001,0.0,2.200000000000002,0.0,9.81,17.385046832823974,78.486671,17.385040776316234,78.48663107307435,0.9551056953373164,0.04194941032638561,1.1610161979352875,13,1
0.54,2.2809299856748804,-0.08233598665818162,9.843730148335808,-0.006495898589503752,-0.00045902783696082853,-0.0013949694173475214,0.0,0.3267000000000001,1.1880000000000002,0.0,2.200000000000002,0.0,9.81,17.38504693972299,78.486671,17.385040776316234,78.48663107307435,0.9551056953373164,0.04194941032638561,1.1610161979352875,13,1
0.55,2.2779384035734878,-0.05070828699711614,9.864954713716836,-0.003010922196090301,-0.0028713441013086772,0.0060956085337235035,0.0,0.3388000000000001,1.2100000000000002,0.0,2.200000000000002,0.0,9.81,17.38504704860162,78.486671,17.385040776316234,78.48663107307435,0.9551056953373164,0.04194941032638561,1.1610161979352875,13,1
0.56,2.2248234743033226,-0.03550620966049397,9.818336937487112,-0.004346044625347156,-0.012583668250727978,0.0013425860703915327,0.0,0.3511200000000001,1.2320000000000002,0.0,2.200000000000002,0.0,9.81,17.385047159459862,78.486671,17.385040776316234,78.48663107307435,0.9551056953373164,0.04194941032638561,1.1610161979352875,13,1
0.5700000000000001,2.2407236287244543,-0.03344852794475528,9.792143676699245,0.003347401089961514,0.00561158924813966,-0.005324697895135097,0.0,0.3636600000000001,1.2540000000000002,0.0,2.199999999999991,0.0,9.81,17.385047272297715,78.486671,17.385040776316234,78.48663107307435,0.9551056953373164,0.04194941032638561,1.1610161979352875,13,1
0.58,2.2599379029420974,-0.07446694271031926,9.866209109738968,0.006982633933414419,0.0009676341632265091,0.003972440977278789,0.0,0.3764200000000001,1.276,0.0,2.199999999999991,0.0,9.81,17.38504738711518,78.486671,17.385040776316234,78.48663107307435,0.9551056953373164,0.04194941032638561,1.1610161979352875,13,1
0.59,2.2792663538136724,0.004549967491424264,9.834075252443244,-0.0008221342580553143,-0.0027409735940868117,-0.0009115232258672702,0.0,0.3894000000000001,1.298,0.0,2.200000000000002,0.0,9.81,17.385047503912254,78.486671,17.385040776316234,78.48663107307435,0.9551056953373164,0.04194941032638561,1.1610161979352875,13,1
0.6,2.235624772864643,-0.033063091766743165,9.834180536236968,-0.0019806288952341805,-0.004951456937901012,0.00417946087739191,0.0,0.40260000000000007,1.32,0.0,2.200000000000002,0.0,9.81,17.38504762268894,78.486671,17.385001496433212,78.48662962521531,1.4679187337200816,0.04164641335729997,1.3176483145967195,9,1
0.61,2.2444302307000874,-0.028873407700183113,9.811000102354093,-0.0010710250057894936,0.007495456045156276,0.01543887328752714,0.0,0.41602000000000006,1.342,0.0,2.200000000000002,0.0,9.81,17.385047743445238,78.486671,17.385001496433212,78.48662962521531,1.4679187337200816,0.04164641335729997,1.3176483145967195,9,1
0.62,2.216809950779821,-0.017980750849804897,9.811494340006893,-0.004540935539692314,-0.005821098503364279,0.0039121953498652915,0.0,0.42966000000000004,1.364,0.0,2.200000000000002,0.0,9.81,17.385047866181147,78.486671,17.385001496433212,78.48662962521531,1.4679187337200816,0.04164641335729997,1.3176483145967195,9,1
0.63,2.214113801277582,-0.05364228761711014,9.855401670163126,-0.0054437094780983904,-0.0023432372915132603,0.005060865081336198,0.0,0.44352,1.3860000000000001,0.0,2.200000000000002,0.0,9.81,17.385047990896666,78.486671,17.385001496433212,78.48662962521531,1.4679187337200816,0.04164641335729997,1.3176483145967195,9,1
0.64,2.2743757746718276,-0.01630932080601911,9.859539673944129,-0.007227772264466686,0.0023487255102853147,0.0007300273547310126,0.0,0.4576,1.4080000000000001,0.0,2.200000000000002,0.0,9.81,17.3850481175918,78.486671,17.385001496433212,78.48662962521531,1.4679187337200816,0.04164641335729997,1.3176483145967195,9,1
0.65,2.2906872008571266,-0.04101223938054549,9.853514702172399,-0.005647604791590868,0.00675383320011687,-0.003597938288437735,0.0,0.4719,1.4300000000000002,0.0,2.200000000000002,0.0,9.81,17.385048246266543,78.486671,17.385001496433212,78.48662962521531,1.4679187337200816,0.04164641335729997,1.3176483145967195,9,1
0.66,2.247839696352592,-0.056897566219415746,9.853788848163365,0.009159955035563147,-0.0015815985351889002,0.007119624599295462,0.0,0.48641999999999996,1.4520000000000002,0.0,2.200000000000002,0.0,9.81,17.3850483769209,78.486671,17.385001496433212,78.48662962521531,1.4679187337200816,0.04164641335729997,1.3176483145967195,9,1
0.67,2.2801059869367624,-0.01279657519933803,9.847070886117793,-0.0024521051768172904,-0.004174084871162711,-0.001029196429881419,0.0,0.5011599999999999,1.4740000000000002,0.0,2.200000000000002,0.0,9.81,17.385048509554863,78.486671,17.385001496433212,78.48662962521531,1.4679187337200816,0.04164641335729997,1.3176483145967195,9,1
0.68,2.2608490807514308,0.014750215764054234,9.833945681902344,-0.013708142358818814,-0.0010336960427765923,0.0008540914952755571,0.0,0.5161199999999999,1.4960000000000002,0.0,2.200000000000002,0.0,9.81,17.385048644168442,78.486671,17.385001496433212,78.48662962521531,1.4679187337200816,0.04164641335729997,1.3176483145967195,9,1
0.6900000000000001,2.230646407361848,-0.008255118795425048,9.824738609470371,-0.0019352846924050341,0.004022353314786682,0.010967377678202958,0.0,0.5312999999999999,1.5180000000000002,0.0,2.200000000000002,0.0,9.81,17.385048780761633,78.486671,17.385001496433212,78.48662962521531,1.4679187337200816,0.04164641335729997,1.3176483145967195,9,1
0.7000000000000001,2.260841868165243,-0.0023106730457870817,9.866309715498247,-0.006952072683804108,0.005146974426316012,0.0003114612065099236,0.0,0.5466999999999999,1.5400000000000003,0.0,2.199999999999991,0.0,9.81,17.385048919334434,78.486671,17.385046309300293,78.48664553680172,1.2426670808136742,-0.0006437925351464882,0.9076141226032248,8,1
0.71,2.2961410969939697,-0.04561891819686897,9.818788373885287,0.0012974246999858147,-0.007375795745226907,0.008076640659039385,0.0,0.5623199999999998,1.562,0.0,2.199999999999991,0.0,9.81,17.385049059886846,78.486671,17.385046309300293,78.48664553680172,1.2426670808136742,-0.0006437925351464882,0.9076141226032248,8,1
0.72,2.2489252188267033,-0.07792859187505369,9.841099376416423,0.000758231723814976,7.470060188504812e-05,0.003937390589627176,0.0,0.5781599999999998,1.584,0.0,2.200000000000002,0.0,9.81,17.38504920241887,78.486671,17.385046309300293,78.48664553680172,1.2426670808136742,-0.0006437925351464882,0.9076141226032248,8,1
0.73,2.296939309674422,0.014704125662995234,9.805879610061373,0.0012794281884602728,-0.007671327044806995,-0.0007654551969326412,0.0,0.5942199999999997,1.606,0.0,2.200000000000002,0.0,9.81,17.385049346930504,78.486671,17.385046309300293,78.48664553680172,1.2426670808136742,-0.0006437925351464882,0.9076141226032248,8,1
0.74,2.1714076468773094,0.03163544668214279,9.810221028894487,0.0007963696062740765,0.003921085854886363,0.0037070365671319563,0.0,0.6104999999999997,1.6280000000000001,0.0,2.200000000000002,0.0,9.81,17.38504949342175,78.486671,17.385046309300293,78.48664553680172,1.2426670808136742,-0.0006437925351464882,0.9076141226032248,8,1
0.75,2.2746570751312585,0.01628420321309046,9.822915362964283,-0.0008635515230987459,0.0016119195029157644,-0.0015821067467205463,0.0,0.6269999999999997,1.6500000000000001,0.0,2.200000000000002,0.0,9.81,17.38504964189261,78.486671,17.385046309300293,78.48664553680172,1.2426670808136742,-0.0006437925351464882,0.9076141226032248,8,1
0.76,2.252611412047147,-0.040073578169392485,9.805881848698185,-0.006279480607699932,-0.005105928154753648,0.006523625546203733,0.0,0.6437199999999996,1.6720000000000002,0.0,2.200000000000002,0.0,9.81,17.38504979234308,78.486671,17.385046309300293,78.48664553680172,1.2426670808136742,-0.0006437925351464882,0.9076141226032248,8,1
0.77,2.2410297794860257,-0.06463903016186533,9.85393555476435,0.0006267296401428806,0.007170727850255821,0.00823546914169531,0.0,0.6606599999999996,1.6940000000000002,0.0,2.200000000000002,0.0,9.81,17.38504994477316,78.486671,17.385046309300293,78.48664553680172,1.2426670808136742,-0.0006437925351464882,0.9076141226032248,8,1
0.78,2.252752823296067,-0.06197048093458699,9.78955897245365,0.006094622945678469,0.001175067400036937,0.0022450356445940837,0.0,0.6778199999999995,1.7160000000000002,0.0,2.200000000000002,0.0,9.81,17.385050099182852,78.486671,17.385046309300293,78.48664553680172,1.2426670808136742,-0.0006437925351464882,0.9076141226032248,8,1
0.79,2.190372932561975,-0.08051197702842146,9.832976888701433,0.01006836541897602,0.0006259624023331428,0.008712382133846319,0.0,0.6951999999999995,1.7380000000000002,0.0,2.200000000000002,0.0,9.81,17.385050255572157,78.486671,17.385046309300293,78.48664553680172,1.2426670808136742,-0.0006437925351464882,0.9076141226032248,8,1
0.8,2.2434098433648764,-0.03322135855230136,9.833975242905266,-0.00018995663653003183,-0.0013955574117297978,0.0028003687367704564,0.0,0.7127999999999994,1.7600000000000002,0.0,2.200000000000002,0.0,9.81,17.385050413941073,78.486671,17.385076114623594,78.48668320668976,2.2511340580380947,0.03242449215595775,1.0670649744230407,12,1
0.81,2.260713377145354,0.018170338742473632,9.77567601265041,0.0003519502735815734,-0.0005401896716732836,0.006572565490170509,0.0,0.7306199999999994,1.7820000000000003,0.0,2.200000000000002,0.0,9.81,17.3850505742896,78.486671,17.385076114623594,78.48668320668976,2.2511340580380947,0.03242449215595775,1.0670649744230407,12,1
0.8200000000000001,2.294336821342247,-0.03424987895616729,9.816769285384291,0.003502135895444467,-0.0024074125071139405,0.016755982989723018,0.0,0.7486599999999994,1.8040000000000003,0.0,2.200000000000002,0.0,9.81,17.38505073661774,78.486671,17.385076114623594,78.48668320668976,2.2511340580380947,0.03242449215595775,1.0670649744230407,12,1
0.8300000000000001,2.2344518934517814,-0.020930312989551763,9.837670986141445,0.008466207797360521,-0.004206042481081269,0.014375578728992802,0.0,0.7669199999999995,1.8260000000000003,0.0,2.199999999999991,0.0,9.81,17.38505090092549,78.486671,17.385076114623594,78.48668320668976,2.2511340580380947,0.03242449215595775,1.0670649744230407,12,1
0.84,2.225745191913195,0.011267908929126255,9.842861839798822,-0.001431483052522736,0.00564565293802697,0.0010872391866525025,0.0,0.7853999999999995,1.848,0.0,2.199999999999991,0.0,9.81,17.38505106721285,78.486671,17.385076114623594,78.48668320668976,2.2511340580380947,0.03242449215595775,1.0670649744230407,12,1
